Mod:Item:MetaData, Localized Name
gregtech:mte:1417, UXV 64A Substation Dynamo Hatch
gregtech:mte:1418, OpV 64A Substation Dynamo Hatch
gregtech:mte:1420, Ultra Low Voltage Transformer
gregtech:mte:1421, Low Voltage Transformer
gregtech:mte:1422, Medium Voltage Transformer
gregtech:mte:1423, High Voltage Transformer
gregtech:mte:1424, Extreme Voltage Transformer
gregtech:mte:1425, Insane Voltage Transformer
gregtech:mte:1426, Ludicrous Voltage Transformer
gregtech:mte:1427, ZPM Voltage Transformer
gregtech:mte:1428, Ultimate Voltage Transformer
gregtech:mte:1429, Ultra High Voltage Transformer
gregtech:mte:1430, Ultra Excessive Voltage Transformer
gregtech:mte:1431, Ultra Immense Voltage Transformer
gregtech:mte:1432, Ultra Extreme Voltage Transformer
gregtech:mte:1433, Overpowered Voltage Transformer
gregtech:mte:1450, Ultra Low Voltage Hi-Amp Transformer
gregtech:mte:1451, Low Voltage Hi-Amp Transformer
gregtech:mte:1452, Medium Voltage Hi-Amp Transformer
gregtech:mte:1453, High Voltage Hi-Amp Transformer
gregtech:mte:1454, Extreme Voltage Hi-Amp Transformer
gregtech:mte:1455, Insane Voltage Hi-Amp Transformer
gregtech:mte:1456, Ludicrous Voltage Hi-Amp Transformer
gregtech:mte:1457, ZPM Voltage Hi-Amp Transformer
gregtech:mte:1458, Ultimate Voltage Hi-Amp Transformer
gregtech:mte:1459, Ultra High Voltage Hi-Amp Transformer
gregtech:mte:1460, Ultra Excessive Voltage Hi-Amp Transformer
gregtech:mte:1461, Ultra Immense Voltage Hi-Amp Transformer
gregtech:mte:1462, Ultra Extreme Voltage Hi-Amp Transformer
gregtech:mte:1463, Overpowered Voltage Hi-Amp Transformer
gregtech:mte:1435, Ultra Low Voltage Power Transformer
gregtech:mte:1436, Low Voltage Power Transformer
gregtech:mte:1437, Medium Voltage Power Transformer
gregtech:mte:1438, High Voltage Power Transformer
gregtech:mte:1439, Extreme Voltage Power Transformer
gregtech:mte:1440, Insane Voltage Power Transformer
gregtech:mte:1441, Ludicrous Voltage Power Transformer
gregtech:mte:1442, ZPM Voltage Power Transformer
gregtech:mte:1443, Ultimate Voltage Power Transformer
gregtech:mte:1444, Ultra High Voltage Power Transformer
gregtech:mte:1445, Ultra Excessive Voltage Power Transformer
gregtech:mte:1446, Ultra Immense Voltage Power Transformer
gregtech:mte:1447, Ultra Extreme Voltage Power Transformer
gregtech:mte:1448, Overpowered Voltage Power Transformer
gregtech:mte:1465, Ultra Low Voltage Diode
gregtech:mte:1466, Low Voltage Diode
gregtech:mte:1467, Medium Voltage Diode
gregtech:mte:1468, High Voltage Diode
gregtech:mte:1469, Extreme Voltage Diode
gregtech:mte:1470, Insane Voltage Diode
gregtech:mte:1471, Ludicrous Voltage Diode
gregtech:mte:1472, Zero Point Module Diode
gregtech:mte:1473, Ultimate Voltage Diode
gregtech:mte:1474, Ultra High Voltage Diode
gregtech:mte:1475, Ultra Excessive Voltage Diode
gregtech:mte:1476, Ultra Immense Voltage Diode
gregtech:mte:1477, Ultra Extreme Voltage Diode
gregtech:mte:1478, Overpowered Voltage Diode
gregtech:mte:1480, Ultra Low Voltage 4x Battery Buffer
gregtech:mte:1481, Low Voltage 4x Battery Buffer
gregtech:mte:1482, Medium Voltage 4x Battery Buffer
gregtech:mte:1483, High Voltage 4x Battery Buffer
gregtech:mte:1484, Extreme Voltage 4x Battery Buffer
gregtech:mte:1485, Insane Voltage 4x Battery Buffer
gregtech:mte:1486, Ludicrous Voltage 4x Battery Buffer
gregtech:mte:1487, Zero Point Module 4x Battery Buffer
gregtech:mte:1488, Ultimate Voltage 4x Battery Buffer
gregtech:mte:1489, Ultra High Voltage 4x Battery Buffer
gregtech:mte:1490, Ultra Excessive Voltage 4x Battery Buffer
gregtech:mte:1491, Ultra Immense Voltage 4x Battery Buffer
gregtech:mte:1492, Ultra Extreme Voltage 4x Battery Buffer
gregtech:mte:1493, Overpowered Voltage 4x Battery Buffer
gregtech:mte:1494, Maximum Voltage 4x Battery Buffer
gregtech:mte:1495, Ultra Low Voltage 8x Battery Buffer
gregtech:mte:1496, Low Voltage 8x Battery Buffer
gregtech:mte:1497, Medium Voltage 8x Battery Buffer
gregtech:mte:1498, High Voltage 8x Battery Buffer
gregtech:mte:1499, Extreme Voltage 8x Battery Buffer
gregtech:mte:1500, Insane Voltage 8x Battery Buffer
gregtech:mte:1501, Ludicrous Voltage 8x Battery Buffer
gregtech:mte:1502, Zero Point Module 8x Battery Buffer
gregtech:mte:1503, Ultimate Voltage 8x Battery Buffer
gregtech:mte:1504, Ultra High Voltage 8x Battery Buffer
gregtech:mte:1505, Ultra Excessive Voltage 8x Battery Buffer
gregtech:mte:1506, Ultra Immense Voltage 8x Battery Buffer
gregtech:mte:1507, Ultra Extreme Voltage 8x Battery Buffer
gregtech:mte:1508, Overpowered Voltage 8x Battery Buffer
gregtech:mte:1509, Maximum Voltage 8x Battery Buffer
gregtech:mte:1510, Ultra Low Voltage 16x Battery Buffer
gregtech:mte:1511, Low Voltage 16x Battery Buffer
gregtech:mte:1512, Medium Voltage 16x Battery Buffer
gregtech:mte:1513, High Voltage 16x Battery Buffer
gregtech:mte:1514, Extreme Voltage 16x Battery Buffer
gregtech:mte:1515, Insane Voltage 16x Battery Buffer
gregtech:mte:1516, Ludicrous Voltage 16x Battery Buffer
gregtech:mte:1517, Zero Point Module 16x Battery Buffer
gregtech:mte:1518, Ultimate Voltage 16x Battery Buffer
gregtech:mte:1519, Ultra High Voltage 16x Battery Buffer
gregtech:mte:1520, Ultra Excessive Voltage 16x Battery Buffer
gregtech:mte:1521, Ultra Immense Voltage 16x Battery Buffer
gregtech:mte:1522, Ultra Extreme Voltage 16x Battery Buffer
gregtech:mte:1523, Overpowered Voltage 16x Battery Buffer
gregtech:mte:1524, Maximum Voltage 16x Battery Buffer
gregtech:mte:1530, IV 256A Laser Target Hatch
gregtech:mte:1531, LuV 256A Laser Target Hatch
gregtech:mte:1532, ZPM 256A Laser Target Hatch
gregtech:mte:1533, UV 256A Laser Target Hatch
gregtech:mte:1534, UHV 256A Laser Target Hatch
gregtech:mte:1535, UEV 256A Laser Target Hatch
gregtech:mte:1536, UIV 256A Laser Target Hatch
gregtech:mte:1537, UXV 256A Laser Target Hatch
gregtech:mte:1538, OpV 256A Laser Target Hatch
gregtech:mte:1540, IV 256A Laser Source Hatch
gregtech:mte:1541, LuV 256A Laser Source Hatch
gregtech:mte:1542, ZPM 256A Laser Source Hatch
gregtech:mte:1543, UV 256A Laser Source Hatch
gregtech:mte:1544, UHV 256A Laser Source Hatch
gregtech:mte:1545, UEV 256A Laser Source Hatch
gregtech:mte:1546, UIV 256A Laser Source Hatch
gregtech:mte:1547, UXV 256A Laser Source Hatch
gregtech:mte:1548, OpV 256A Laser Source Hatch
gregtech:mte:1550, IV 1024A Laser Target Hatch
gregtech:mte:1551, LuV 1024A Laser Target Hatch
gregtech:mte:1552, ZPM 1024A Laser Target Hatch
gregtech:mte:1553, UV 1024A Laser Target Hatch
gregtech:mte:1554, UHV 1024A Laser Target Hatch
gregtech:mte:1555, UEV 1024A Laser Target Hatch
gregtech:mte:1556, UIV 1024A Laser Target Hatch
gregtech:mte:1557, UXV 1024A Laser Target Hatch
gregtech:mte:1558, OpV 1024A Laser Target Hatch
gregtech:mte:1560, IV 1024A Laser Source Hatch
gregtech:mte:1561, LuV 1024A Laser Source Hatch
gregtech:mte:1562, ZPM 1024A Laser Source Hatch
gregtech:mte:1563, UV 1024A Laser Source Hatch
gregtech:mte:1564, UHV 1024A Laser Source Hatch
gregtech:mte:1565, UEV 1024A Laser Source Hatch
gregtech:mte:1566, UIV 1024A Laser Source Hatch
gregtech:mte:1567, UXV 1024A Laser Source Hatch
gregtech:mte:1568, OpV 1024A Laser Source Hatch
gregtech:mte:1570, IV 4096A Laser Target Hatch
gregtech:mte:1571, LuV 4096A Laser Target Hatch
gregtech:mte:1572, ZPM 4096A Laser Target Hatch
gregtech:mte:1573, UV 4096A Laser Target Hatch
gregtech:mte:1574, UHV 4096A Laser Target Hatch
gregtech:mte:1575, UEV 4096A Laser Target Hatch
gregtech:mte:1576, UIV 4096A Laser Target Hatch
gregtech:mte:1577, UXV 4096A Laser Target Hatch
gregtech:mte:1578, OpV 4096A Laser Target Hatch
gregtech:mte:1580, IV 4096A Laser Source Hatch
gregtech:mte:1581, LuV 4096A Laser Source Hatch
gregtech:mte:1582, ZPM 4096A Laser Source Hatch
gregtech:mte:1583, UV 4096A Laser Source Hatch
gregtech:mte:1584, UHV 4096A Laser Source Hatch
gregtech:mte:1585, UEV 4096A Laser Source Hatch
gregtech:mte:1586, UIV 4096A Laser Source Hatch
gregtech:mte:1587, UXV 4096A Laser Source Hatch
gregtech:mte:1588, OpV 4096A Laser Source Hatch
gregtech:mte:1590, IV 16384A Laser Target Hatch
gregtech:mte:1591, LuV 16384A Laser Target Hatch
gregtech:mte:1592, ZPM 16384A Laser Target Hatch
gregtech:mte:1593, UV 16384A Laser Target Hatch
gregtech:mte:1594, UHV 16384A Laser Target Hatch
gregtech:mte:1595, UEV 16384A Laser Target Hatch
gregtech:mte:1596, UIV 16384A Laser Target Hatch
gregtech:mte:1597, UXV 16384A Laser Target Hatch
gregtech:mte:1598, OpV 16384A Laser Target Hatch
gregtech:mte:1600, IV 16384A Laser Source Hatch
gregtech:mte:1601, LuV 16384A Laser Source Hatch
gregtech:mte:1602, ZPM 16384A Laser Source Hatch
gregtech:mte:1603, UV 16384A Laser Source Hatch
gregtech:mte:1604, UHV 16384A Laser Source Hatch
gregtech:mte:1605, UEV 16384A Laser Source Hatch
gregtech:mte:1606, UIV 16384A Laser Source Hatch
gregtech:mte:1607, UXV 16384A Laser Source Hatch
gregtech:mte:1608, OpV 16384A Laser Source Hatch
gregtech:mte:1610, IV 65536A Laser Target Hatch
gregtech:mte:1611, LuV 65536A Laser Target Hatch
gregtech:mte:1612, ZPM 65536A Laser Target Hatch
gregtech:mte:1613, UV 65536A Laser Target Hatch
gregtech:mte:1614, UHV 65536A Laser Target Hatch
gregtech:mte:1615, UEV 65536A Laser Target Hatch
gregtech:mte:1616, UIV 65536A Laser Target Hatch
gregtech:mte:1617, UXV 65536A Laser Target Hatch
gregtech:mte:1618, OpV 65536A Laser Target Hatch
gregtech:mte:1620, IV 65536A Laser Source Hatch
gregtech:mte:1621, LuV 65536A Laser Source Hatch
gregtech:mte:1622, ZPM 65536A Laser Source Hatch
gregtech:mte:1623, UV 65536A Laser Source Hatch
gregtech:mte:1624, UHV 65536A Laser Source Hatch
gregtech:mte:1625, UEV 65536A Laser Source Hatch
gregtech:mte:1626, UIV 65536A Laser Source Hatch
gregtech:mte:1627, UXV 65536A Laser Source Hatch
gregtech:mte:1628, OpV 65536A Laser Source Hatch
gregtech:mte:1630, IV 262144A Laser Target Hatch
gregtech:mte:1631, LuV 262144A Laser Target Hatch
gregtech:mte:1632, ZPM 262144A Laser Target Hatch
gregtech:mte:1633, UV 262144A Laser Target Hatch
gregtech:mte:1634, UHV 262144A Laser Target Hatch
gregtech:mte:1635, UEV 262144A Laser Target Hatch
gregtech:mte:1636, UIV 262144A Laser Target Hatch
gregtech:mte:1637, UXV 262144A Laser Target Hatch
gregtech:mte:1638, OpV 262144A Laser Target Hatch
gregtech:mte:1640, IV 262144A Laser Source Hatch
gregtech:mte:1641, LuV 262144A Laser Source Hatch
gregtech:mte:1642, ZPM 262144A Laser Source Hatch
gregtech:mte:1643, UV 262144A Laser Source Hatch
gregtech:mte:1644, UHV 262144A Laser Source Hatch
gregtech:mte:1645, UEV 262144A Laser Source Hatch
gregtech:mte:1646, UIV 262144A Laser Source Hatch
gregtech:mte:1647, UXV 262144A Laser Source Hatch
gregtech:mte:1648, OpV 262144A Laser Source Hatch
gregtech:mte:1650, IV 1048576A Laser Target Hatch
gregtech:mte:1651, LuV 1048576A Laser Target Hatch
gregtech:mte:1652, ZPM 1048576A Laser Target Hatch
gregtech:mte:1653, UV 1048576A Laser Target Hatch
gregtech:mte:1654, UHV 1048576A Laser Target Hatch
gregtech:mte:1655, UEV 1048576A Laser Target Hatch
gregtech:mte:1656, UIV 1048576A Laser Target Hatch
gregtech:mte:1657, UXV 1048576A Laser Target Hatch
gregtech:mte:1658, OpV 1048576A Laser Target Hatch
gregtech:mte:1660, IV 1048576A Laser Source Hatch
gregtech:mte:1661, LuV 1048576A Laser Source Hatch
gregtech:mte:1662, ZPM 1048576A Laser Source Hatch
gregtech:mte:1663, UV 1048576A Laser Source Hatch
gregtech:mte:1664, UHV 1048576A Laser Source Hatch
gregtech:mte:1665, UEV 1048576A Laser Source Hatch
gregtech:mte:1666, UIV 1048576A Laser Source Hatch
gregtech:mte:1667, UXV 1048576A Laser Source Hatch
gregtech:mte:1668, OpV 1048576A Laser Source Hatch
gregtech:mte:1700, Maintenance Hatch
gregtech:mte:1701, Configurable Maintenance Hatch
gregtech:mte:1702, Automatic Maintenance Hatch
gregtech:mte:1703, Automatic Filtration Maintenance Hatch
gregtech:mte:1704, Automatic Filtration Sterile Maintenance Hatch
gregtech:mte:1703, Automatic Filtration Maintenance Hatch
gregtech:mte:1704, Automatic Filtration Sterile Maintenance Hatch
gregtech:mte:1710, Item Passthrough Hatch
gregtech:mte:1711, Fluid Passthrough Hatch
gregtech:mte:1712, Laser Passthrough Hatch
gregtech:mte:1713, Computation Passthrough Hatch
gregtech:mte:1720, Optical Data Reception Hatch
gregtech:mte:1721, Optical Data Transmission Hatch
gregtech:mte:1722, Object Holder
gregtech:mte:1723, Empty HPCA Component
gregtech:mte:1724, HPCA Computation Component
gregtech:mte:1725, HPCA Advanced Computation Component
gregtech:mte:1726, HPCA Heat Sink Component
gregtech:mte:1727, HPCA Active Cooling Component
gregtech:mte:1728, HPCA Super Computation Component
gregtech:mte:1729, HPCA Ultimate Computation Component
gregtech:mte:1730, HPCA Super Active Cooling Component
gregtech:mte:1731, HPCA Ultimate Active Cooling Component
gregtech:mte:1732, HPCA Bridge Component
gregtech:mte:1740, Reservoir Hatch
gregtech:mte:1741, Machine Access Interface
gregtech:mte:1750, HV Rotor Holder
gregtech:mte:1751, EV Rotor Holder
gregtech:mte:1752, IV Rotor Holder
gregtech:mte:1753, LuV Rotor Holder
gregtech:mte:1754, ZPM Rotor Holder
gregtech:mte:1755, UV Rotor Holder
gregtech:mte:1756, UHV Rotor Holder
gregtech:mte:1757, UEV Rotor Holder
gregtech:mte:1758, UIV Rotor Holder
gregtech:mte:1759, UXV Rotor Holder
gregtech:mte:1760, OpV Rotor Holder
gregtech:mte:1761, MAX Rotor Holder
gregtech:mte:1775, LV Muffler Hatch
gregtech:mte:1776, MV Muffler Hatch
gregtech:mte:1777, HV Muffler Hatch
gregtech:mte:1778, EV Muffler Hatch
gregtech:mte:1779, IV Muffler Hatch
gregtech:mte:1780, LuV Muffler Hatch
gregtech:mte:1781, ZPM Muffler Hatch
gregtech:mte:1782, UV Muffler Hatch
gregtech:mte:1783, UHV Muffler Hatch
gregtech:mte:1900, ME Output Hatch
gregtech:mte:1901, ME Output Bus
gregtech:mte:1902, ME Input Hatch
gregtech:mte:1903, ME Input Bus
gregtech:mte:1904, ME Stocking Input Bus
gregtech:mte:1905, ME Stocking Input Hatch
gregtech:mte:1910, Basic Data Access Hatch
gregtech:mte:1911, Advanced Data Access Hatch
gregtech:mte:1912, Ultimate Data Access Hatch I
gregtech:mte:1913, Ultimate Data Access Hatch II
gregtech:mte:1914, Creative Data Access Hatch
gregtech:mte:1920, LV Computation Data Reception Hatch
gregtech:mte:1921, MV Computation Data Reception Hatch
gregtech:mte:1922, HV Computation Data Reception Hatch
gregtech:mte:1923, EV Computation Data Reception Hatch
gregtech:mte:1924, IV Computation Data Reception Hatch
gregtech:mte:1925, LuV Computation Data Reception Hatch
gregtech:mte:1926, ZPM Computation Data Reception Hatch
gregtech:mte:1927, UV Computation Data Reception Hatch
gregtech:mte:1928, UHV Computation Data Reception Hatch
gregtech:mte:1929, UEV Computation Data Reception Hatch
gregtech:mte:1930, UIV Computation Data Reception Hatch
gregtech:mte:1931, UXV Computation Data Reception Hatch
gregtech:mte:1932, OpV Computation Data Reception Hatch
gregtech:mte:1935, LV Computation Data Transmission Hatch
gregtech:mte:1936, MV Computation Data Transmission Hatch
gregtech:mte:1937, HV Computation Data Transmission Hatch
gregtech:mte:1938, EV Computation Data Transmission Hatch
gregtech:mte:1939, IV Computation Data Transmission Hatch
gregtech:mte:1940, LuV Computation Data Transmission Hatch
gregtech:mte:1941, ZPM Computation Data Transmission Hatch
gregtech:mte:1942, UV Computation Data Transmission Hatch
gregtech:mte:1943, UHV Computation Data Transmission Hatch
gregtech:mte:1944, UEV Computation Data Transmission Hatch
gregtech:mte:1945, UIV Computation Data Transmission Hatch
gregtech:mte:1946, UXV Computation Data Transmission Hatch
gregtech:mte:1947, OpV Computation Data Transmission Hatch
gregtech:mte:2000, Crafting Station
gregtech:mte:2001, Primitive Water Pump
gregtech:mte:2002, Pump Output Hatch
gregtech:mte:2003, Infinite GT Energy Unit Emitter
gregtech:mte:2004, Steam Hatch
gregtech:mte:2005, Huge Steam Hatch
gregtech:mte:2006, Steam Output Bus
gregtech:mte:2007, Steam Input Bus
gregtech:mte:2008, Steam Output Hatch
gregtech:mte:2009, Steam Input Hatch
gregtech:mte:2010, Huge Steam Output Bus
gregtech:mte:2011, Huge Steam Input Bus
gregtech:mte:2012, Huge Steam Output Hatch
gregtech:mte:2013, Huge Steam Input Hatch
gregtech:mte:2015, Creative Quantum Chest
gregtech:mte:2016, Creative Quantum Tank
gregtech:mte:2017, Long Distance Item Pipeline Endpoint
gregtech:mte:2018, Long Distance Fluid Pipeline Endpoint
gregtech:mte:2019, Alarm
gregtech:mte:2020, Quantum Storage Controller
gregtech:mte:2021, Quantum Storage Proxy
gregtech:mte:2022, Quantum Storage Extender
gregtech:mte:2030, Super Chest I
gregtech:mte:2031, Super Chest II
gregtech:mte:2032, Super Chest III
gregtech:mte:2033, Super Chest IV
gregtech:mte:2034, Super Chest V
gregtech:mte:2035, Quantum Chest I
gregtech:mte:2036, Quantum Chest II
gregtech:mte:2037, Quantum Chest III
gregtech:mte:2038, Quantum Chest IV
gregtech:mte:2039, Quantum Chest V
gregtech:mte:2040, Super Tank I
gregtech:mte:2041, Super Tank II
gregtech:mte:2042, Super Tank III
gregtech:mte:2043, Super Tank IV
gregtech:mte:2044, Super Tank V
gregtech:mte:2045, Quantum Tank I
gregtech:mte:2046, Quantum Tank II
gregtech:mte:2047, Quantum Tank III
gregtech:mte:2048, Quantum Tank IV
gregtech:mte:2049, Quantum Tank V
gregtech:mte:2050, Wooden Tank Valve
gregtech:mte:2051, Wooden Multiblock Tank
gregtech:mte:2052, Steel Tank Valve
gregtech:mte:2053, Steel Multiblock Tank
gregtech:mte:2056, Monitor Screen
gregtech:mte:2060, Wooden Barrel
gregtech:mte:2061, Bronze Drum
gregtech:mte:2062, Gold Drum
gregtech:mte:2063, Tin Drum
gregtech:mte:2064, Iron Drum
gregtech:mte:2065, Lead Drum
gregtech:mte:2066, Steel Drum
gregtech:mte:2067, Aluminium Drum
gregtech:mte:2068, Stainless Steel Drum
gregtech:mte:2069, Titanium Drum
gregtech:mte:2070, Tungstensteel Drum
gregtech:mte:2071, Rhodium Plated Palladium Drum
gregtech:mte:2072, Naquadah Alloy Drum
gregtech:mte:2073, Darmstadtium Drum
gregtech:mte:2074, Neutronium Drum
gregtech:mte:2080, Wooden Crate
gregtech:mte:2081, Bronze Crate
gregtech:mte:2082, Steel Crate
gregtech:mte:2083, Aluminium Crate
gregtech:mte:2084, Stainless Steel Crate
gregtech:mte:2085, Titanium Crate
gregtech:mte:2086, Tungstensteel Crate
gregtech:mte:2087, Rhodium Plated Palladium Crate
gregtech:mte:2088, Naquadah Alloy Crate
gregtech:mte:2089, Darmstadtium Crate
gregtech:mte:2090, Neutronium Crate
gregtech:mte:2500, §7LV§rDual Input Hatch
gregtech:mte:2501, §bMV§rDual Input Hatch
gregtech:mte:2502, §6HV§rDual Input Hatch
gregtech:mte:2503, §5EV§rDual Input Hatch
gregtech:mte:2504, §1IV§rDual Input Hatch
gregtech:mte:2505, §dLuV§rDual Input Hatch
gregtech:mte:2506, §cZPM§rDual Input Hatch
gregtech:mte:2507, §3UV§rDual Input Hatch
gregtech:mte:2508, §4UHV§rDual Input Hatch
gregtech:mte:2509, §aUEV§rDual Input Hatch
gregtech:mte:2510, §2UIV§rDual Input Hatch
gregtech:mte:2511, §eUXV§rDual Input Hatch
gregtech:mte:2512, §9OpV§rDual Input Hatch
gregtech:mte:2515, §7LV§rDual Output Hatch
gregtech:mte:2516, §bMV§rDual Output Hatch
gregtech:mte:2517, §6HV§rDual Output Hatch
gregtech:mte:2518, §5EV§rDual Output Hatch
gregtech:mte:2519, §1IV§rDual Output Hatch
gregtech:mte:2520, §dLuV§rDual Output Hatch
gregtech:mte:2521, §cZPM§rDual Output Hatch
gregtech:mte:2522, §3UV§rDual Output Hatch
gregtech:mte:2523, §4UHV§rDual Output Hatch
gregtech:mte:2524, §aUEV§r§aUEV§rDual Output Hatch
gregtech:mte:2525, §2UIV§rDual Output Hatch
gregtech:mte:2526, §eUXV§rDual Output Hatch
gregtech:mte:2527, §9OpV§rDual Output Hatch
gregtech:mte:2530, §7LV§rDual Pattern Hatch
gregtech:mte:2531, §bMV§rDual Pattern Hatch
gregtech:mte:2532, §6HV§rDual Pattern Hatch
gregtech:mte:2533, §5EV§rDual Pattern Hatch
gregtech:mte:2534, §1IV§rDual Pattern Hatch
gregtech:mte:2535, §dLuV§rDual Pattern Hatch
gregtech:mte:2536, §cZPM§rDual Pattern Hatch
gregtech:mte:2537, §3UV§rDual Pattern Hatch
gregtech:mte:2538, §4UHV§rDual Pattern Hatch
gregtech:mte:2539, §aUEV§rDual Pattern Hatch
gregtech:mte:2540, §2UIV§rDual Pattern Hatch
gregtech:mte:2541, §eUXV§rDual Pattern Hatch
gregtech:mte:2542, §9OpV§rDual Pattern Hatch
gregtech:mte:2545, §7LV§rHuge Dual Input Hatch
gregtech:mte:2546, §bMV§rHuge Dual Input Hatch
gregtech:mte:2547, §6HV§rHuge Dual Input Hatch
gregtech:mte:2548, §5EV§rHuge Dual Input Hatch
gregtech:mte:2549, §1IV§rHuge Dual Input Hatch
gregtech:mte:2550, §dLuV§rHuge Dual Input Hatch
gregtech:mte:2551, §cZPM§rHuge Dual Input Hatch
gregtech:mte:2552, §3UV§rHuge Dual Input Hatch
gregtech:mte:2553, §4UHV§rHuge Dual Input Hatch
gregtech:mte:2554, §aUEV§rHuge Dual Input Hatch
gregtech:mte:2555, §2UIV§rHuge Dual Input Hatch
gregtech:mte:2556, §eUXV§rHuge Dual Input Hatch
gregtech:mte:2557, §9OpV§rHuge Dual Input Hatch
gregtech:mte:2560, §7LV§rHuge Dual Output Hatch
gregtech:mte:2561, §bMV§rHuge Dual Output Hatch
gregtech:mte:2562, §6HV§rHuge Dual Output Hatch
gregtech:mte:2563, §5EV§rHuge Dual Output Hatch
gregtech:mte:2564, §1IV§rHuge Dual Output Hatch
gregtech:mte:2565, §dLuV§rHuge Dual Output Hatch
gregtech:mte:2566, §cZPM§rHuge Dual Output Hatch
gregtech:mte:2567, §3UV§rHuge Dual Output Hatch
gregtech:mte:2568, §4UHV§rHuge Dual Output Hatch
gregtech:mte:2569, §aUEV§r§aUEV§rHuge Dual Output Hatch
gregtech:mte:2570, §2UIV§rHuge Dual Output Hatch
gregtech:mte:2571, §eUXV§rHuge Dual Output Hatch
gregtech:mte:2572, §9OpV§rHuge Dual Output Hatch
gregtech:mte:2575, §7LV§rHuge Dual Pattern Hatch
gregtech:mte:2576, §bMV§rHuge Dual Pattern Hatch
gregtech:mte:2577, §6HV§rHuge Dual Pattern Hatch
gregtech:mte:2578, §5EV§rHuge Dual Pattern Hatch
gregtech:mte:2579, §1IV§rHuge Dual Pattern Hatch
gregtech:mte:2580, §dLuV§rHuge Dual Pattern Hatch
gregtech:mte:2581, §cZPM§rHuge Dual Pattern Hatch
gregtech:mte:2582, §3UV§rHuge Dual Pattern Hatch
gregtech:mte:2583, §4UHV§rHuge Dual Pattern Hatch
gregtech:mte:2584, §aUEV§rHuge Dual Pattern Hatch
gregtech:mte:2585, §2UIV§rHuge Dual Pattern Hatch
gregtech:mte:2586, §eUXV§rHuge Dual Pattern Hatch
gregtech:mte:2587, §9OpV§rHuge Dual Pattern Hatch
gregtech:mte:2600, §7LV§rComplex Dual Hatch
gregtech:mte:2601, §bMV§rComplex Dual Hatch
gregtech:mte:2602, §6HV§rComplex Dual Hatch
gregtech:mte:2603, §5EV§rComplex Dual Hatch
gregtech:mte:2604, §1IV§rComplex Dual Hatch
gregtech:mte:2605, §dLuV§rComplex Dual Hatch
gregtech:mte:2606, §cZPM§rComplex Dual Hatch
gregtech:mte:2607, §3UV§rComplex Dual Hatch
gregtech:mte:2608, §4UHV§rComplex Dual Hatch
gregtech:mte:2609, §aUEV§rComplex Dual Hatch
gregtech:mte:2610, §2UIV§rComplex Dual Hatch
gregtech:mte:2611, §eUXV§rComplex Dual Hatch
gregtech:mte:2612, §9OpV§rComplex Dual Hatch
gregtech:mte:2615, §7LV§rHuge Complex Dual Hatch
gregtech:mte:2616, §bMV§rHuge Complex Dual Hatch
gregtech:mte:2617, §6HV§rHuge Complex Dual Hatch
gregtech:mte:2618, §5EV§rHuge Complex Dual Hatch
gregtech:mte:2619, §1IV§rHuge Complex Dual Hatch
gregtech:mte:2620, §dLuV§rHuge Complex Dual Hatch
gregtech:mte:2621, §cZPM§rHuge Complex Dual Hatch
gregtech:mte:2622, §3UV§rHuge Complex Dual Hatch
gregtech:mte:2623, §4UHV§rHuge Complex Dual Hatch
gregtech:mte:2624, §aUEV§rHuge Complex Dual Hatch
gregtech:mte:2625, §2UIV§rHuge Complex Dual Hatch
gregtech:mte:2626, §eUXV§rHuge Complex Dual Hatch
gregtech:mte:2627, §9OpV§rHuge Complex Dual Hatch
gregtech:mte:2630, gregtech.machine.mould_item_bus.lv.name
gregtech:mte:2631, gregtech.machine.mould_item_bus.mv.name
gregtech:mte:2632, gregtech.machine.mould_item_bus.hv.name
gregtech:mte:2633, gregtech.machine.mould_item_bus.ev.name
gregtech:mte:2634, gregtech.machine.mould_item_bus.iv.name
gregtech:mte:2635, gregtech.machine.mould_item_bus.luv.name
gregtech:mte:2636, gregtech.machine.mould_item_bus.zpm.name
gregtech:mte:2637, gregtech.machine.mould_item_bus.uv.name
gregtech:mte:2638, gregtech.machine.mould_item_bus.uhv.name
gregtech:mte:2639, gregtech.machine.mould_item_bus.uev.name
gregtech:mte:2640, gregtech.machine.mould_item_bus.uiv.name
gregtech:mte:2641, gregtech.machine.mould_item_bus.uxv.name
gregtech:mte:2642, gregtech.machine.mould_item_bus.opv.name
gregtech:mte:2700, ME Input Bus
gregtech:mte:2701, ME Output Bus
gregtech:mte:2702, ME Pattern Provider Proxy
gregtech:mte:2703, Huge ME Pattern Provider Proxy
gregtech:mte:2704, ME OreDict Input Bus
gregtech:mte:2800, ULV Huge Input Bus
gregtech:mte:2801, LV Huge Input Bus
gregtech:mte:2802, MV Huge Input Bus
gregtech:mte:2803, HV Huge Input Bus
gregtech:mte:2804, EV Huge Input Bus
gregtech:mte:2805, IV Huge Input Bus
gregtech:mte:2806, LuV Huge Input Bus
gregtech:mte:2807, ZPM Huge Input Bus
gregtech:mte:2808, UV Huge Input Bus
gregtech:mte:2809, UHV Huge Input Bus
gregtech:mte:2810, UEV Huge Input Bus
gregtech:mte:2811, UIV Huge Input Bus
gregtech:mte:2812, UXV Huge Input Bus
gregtech:mte:2813, OpV Huge Input Bus
gregtech:mte:2815, ULV Huge Output Bus
